None,ticker,volume,adj_close
0,AAPL,23896400.0,48.141321043898
1,AAPL,44059900.0,47.871441774832
2,AAPL,28088200.0,48.610396916323
3,AAPL,29020800.0,48.49730465119
4,AAPL,19123500.0,47.524454143176
5,AAPL,15804100.0,49.967504097913
6,AAPL,21631700.0,51.442844102141
7,AAPL,22224500.0,51.687020583677
8,AAPL,15220900.0,52.488947554616
9,AAPL,20477400.0,54.232881688535
10,AAPL,24501600.0,53.974568673857
11,AAPL,31485800.0,54.263725033571
12,AAPL,39430700.0,51.228225826265
13,AAPL,19616800.0,50.802844692641
14,AAPL,22187300.0,50.489270684774
15,AAPL,17933500.0,52.147100480466
16,AAPL,15372400.0,51.118988979262
17,AAPL,16296600.0,51.482683422813
18,AAPL,17666600.0,52.008305427803
19,AAPL,11530100.0,52.041719051593
20,AAPL,13767900.0,52.019871682192
21,AAPL,18992500.0,50.957061417822
22,AAPL,11691100.0,51.072723961707
23,AAPL,15763800.0,51.800112848809
24,AAPL,10793900.0,51.436418405258
25,AAPL,9652700.0,51.370876297057
26,AAPL,14301500.0,52.206216891785
27,AAPL,19953000.0,50.798989274512
28,AAPL,26598300.0,49.506139061747
29,AAPL,23349500.0,49.429030699157
30,AAPL,15460900.0,48.74019599335
31,AAPL,15386100.0,49.970074376666
32,AAPL,12471800.0,49.448307789804
33,AAPL,17139300.0,48.502445208696
34,AAPL,13283500.0,48.185015782699
35,AAPL,15999300.0,47.422928132432
36,AAPL,14607900.0,48.386782664811
37,AAPL,15295400.0,47.163329978377
38,AAPL,9098600.0,46.723812311613
39,AAPL,12371900.0,48.336662229127
40,AAPL,13423400.0,47.961401531187
41,AAPL,14497800.0,49.118026970042
42,AAPL,13827900.0,49.85441183278
43,AAPL,13537700.0,50.081881502422
44,AAPL,12757500.0,50.507262636045
45,AAPL,10128500.0,50.242523924485
46,AAPL,10883800.0,50.003488000455
47,AAPL,13441300.0,50.205254882566
48,AAPL,10606900.0,50.585656138012
49,AAPL,10752400.0,50.356901328994
50,AAPL,12104600.0,49.967504097913
51,AAPL,14531700.0,48.859713955365
52,AAPL,9150000.0,48.699071533302
53,AAPL,15052800.0,48.966380523615
54,AAPL,8411800.0,49.119312109419
55,AAPL,12043400.0,50.885093612738
56,AAPL,9391000.0,50.948708011875
57,AAPL,7227100.0,51.219229850629
58,AAPL,9621400.0,51.833526472599
59,AAPL,9467000.0,52.24477107308
60,AAPL,8166500.0,51.74485185562
61,AAPL,7713500.0,52.063566420993
62,AAPL,6416500.0,52.048144748475
63,AAPL,10793600.0,52.848786580038
64,AAPL,9286500.0,53.132802382246
65,AAPL,9688200.0,53.722681356062
66,AAPL,11367600.0,54.284287263595
67,AAPL,14072300.0,54.198182925369
68,AAPL,9221300.0,54.392238971221
69,AAPL,7681600.0,54.303564354242
70,AAPL,7592400.0,54.154488186568
71,AAPL,8072200.0,53.95143616508
72,AAPL,8674900.0,54.579869320191
73,AAPL,9885400.0,55.14661578523
74,AAPL,9347800.0,54.971836830025
75,AAPL,14784800.0,54.014407994529
76,AAPL,10930800.0,54.928013577286
77,AAPL,19558500.0,54.02854452767
78,AAPL,34225500.0,57.402035390997
79,AAPL,11570900.0,57.141152097567
80,AAPL,10703900.0,57.481714032341
81,AAPL,13547900.0,58.218098895078
82,AAPL,13988700.0,58.664042258726
83,AAPL,9644500.0,58.626773216807
84,AAPL,6671300.0,58.489263303521
85,AAPL,10235700.0,59.075286859207
86,AAPL,8907600.0,59.626611651728
87,AAPL,11293700.0,60.25118938871
88,AAPL,14567500.0,61.260023799267
89,AAPL,31579100.0,63.379218631125
90,AAPL,22546500.0,63.411347115537
91,AAPL,18472000.0,64.591105063169
92,AAPL,16442800.0,65.472710675452
93,AAPL,53790000.0,63.957531350552
94,AAPL,33734000.0,64.540984627486
95,AAPL,19135900.0,64.529418373097
96,AAPL,21628400.0,66.165400799389
97,AAPL,17260800.0,65.932790572241
98,AAPL,20286700.0,66.36331226337
99,AAPL,14824000.0,67.136966168027
100,AAPL,19556500.0,67.567487859156
101,AAPL,21442400.0,68.807647357484
102,AAPL,34000400.0,69.711100339167
103,AAPL,24402500.0,69.971983632598
104,AAPL,15418300.0,70.06322852833
105,AAPL,28897300.0,68.51849099777
106,AAPL,28937100.0,68.145800578584
107,AAPL,28518600.0,68.201061571773
108,AAPL,18444900.0,69.653269067225
109,AAPL,14961400.0,70.061943388953
110,AAPL,14545800.0,70.939693583107
111,AAPL,24673400.0,73.008767979281
112,AAPL,50673000.0,75.769247360015
113,AAPL,41418500.0,75.252621330659
114,AAPL,29481700.0,75.253906470036
115,AAPL,32187000.0,77.249727921749
116,AAPL,29166500.0,77.874305658731
117,AAPL,23001500.0,77.42964743446
118,AAPL,22281100.0,77.023543391484
119,AAPL,15374600.0,76.600732536614
120,AAPL,21276500.0,78.005389875134
121,AAPL,21683200.0,78.969244407513
122,AAPL,23409300.0,79.372778171736
123,AAPL,21722800.0,78.375510015568
124,AAPL,26108500.0,77.050531318391
125,AAPL,21369700.0,79.502577248763
126,AAPL,29805700.0,80.876391242248
127,AAPL,20463600.0,80.232536414618
128,AAPL,22903500.0,81.436712010404
129,AAPL,21340600.0,81.764422551413
130,AAPL,31775900.0,80.763298977115
131,AAPL,24879100.0,80.475427756778
132,AAPL,21940600.0,80.034624950637
133,AAPL,30701600.0,77.780490484246
134,AAPL,37528100.0,74.554790649217
135,AAPL,36626000.0,78.354947785544
136,AAPL,34090400.0,78.180168830339
137,AAPL,29811400.0,75.494227533442
138,AAPL,36820900.0,73.635915995015
139,AAPL,34518900.0,73.471418154823
140,AAPL,38433900.0,72.003788986853
141,AAPL,32349200.0,78.393501966839
142,AAPL,19145300.0,78.097919910243
143,AAPL,14525800.0,77.493904403285
144,AAPL,18076600.0,75.049569309172
145,AAPL,21821400.0,74.811818524518
146,AAPL,15263900.0,75.306597184473
147,AAPL,13948200.0,74.771979203846
148,AAPL,18928300.0,72.642503256977
149,AAPL,16432800.0,73.186117213238
150,AAPL,17759000.0,73.019049094293
151,AAPL,17168000.0,73.147563031943
152,AAPL,11900000.0,73.319771708395
153,AAPL,14269500.0,72.830133605946
154,AAPL,12593800.0,71.739050275293
155,AAPL,17012000.0,71.090054890158
156,AAPL,20032000.0,70.178248502527
157,AAPL,25615000.0,68.127808627313
158,AAPL,26153300.0,68.161222251102
159,AAPL,22539500.0,72.132302924504
160,AAPL,24816800.0,71.57840785323
161,AAPL,20889200.0,73.324912265901
162,AAPL,17722500.0,72.651499232612
163,AAPL,11732400.0,72.262102001531
164,AAPL,13589600.0,73.544671099284
165,AAPL,18908200.0,74.431417269072
166,AAPL,17559800.0,74.246357198856
167,AAPL,18606700.0,72.095033882585
168,AAPL,19892700.0,72.519129876832
169,AAPL,13864800.0,72.331499527862
170,AAPL,14337700.0,73.440574809787
171,AAPL,13563100.0,73.473988433576
172,AAPL,12411300.0,74.57920829737
173,AAPL,21116600.0,73.403305767868
174,AAPL,15549300.0,74.044590316744
175,AAPL,10485000.0,73.530534566142
176,AAPL,12341900.0,73.449570785422
177,AAPL,11973400.0,73.783707023314
178,AAPL,15729000.0,75.280894396943
179,AAPL,12907300.0,75.490372115313
180,AAPL,12819400.0,75.275882353374
181,AAPL,11655400.0,74.238646362597
182,AAPL,10159700.0,74.807963106388
183,AAPL,10870800.0,73.351257623119
184,AAPL,9876300.0,73.513185184559
185,AAPL,7249900.0,73.831257180244
186,AAPL,10101300.0,73.130856220049
187,AAPL,15053600.0,75.052139587925
188,AAPL,14289000.0,76.147078336707
189,AAPL,8632600.0,77.03253936712
190,AAPL,17299400.0,78.38579113058
191,AAPL,14961800.0,77.864024543719
192,AAPL,13550200.0,78.8934211843
193,AAPL,18284200.0,78.163462018444
194,AAPL,16761500.0,77.677679334125
195,AAPL,15287200.0,76.966997258918
196,AAPL,11122400.0,77.747076860457
197,AAPL,10759300.0,77.996393899499
198,AAPL,10486600.0,78.000249317628
199,AAPL,9025000.0,77.912859840026
200,AAPL,15602200.0,78.948682177489
201,AAPL,14195400.0,77.660972522231
202,AAPL,17427700.0,77.600570971535
203,AAPL,20183300.0,77.226595412972
204,AAPL,31332600.0,73.89165873094
205,AAPL,14522600.0,73.880092476551
206,AAPL,14426300.0,75.201215755599
207,AAPL,13540800.0,76.46964832021
208,AAPL,16511700.0,78.491172559453
209,AAPL,13732200.0,77.983542505734
210,AAPL,11862800.0,78.109486164631
211,AAPL,12318600.0,79.126031411447
212,AAPL,10789400.0,80.006351884353
213,AAPL,10373100.0,79.796103082357
214,AAPL,8739500.0,79.660649392073
215,AAPL,7915800.0,80.113018452603
216,AAPL,6962100.0,80.238209160156
217,AAPL,9958300.0,81.309428616532
218,AAPL,12148900.0,81.527544385361
219,AAPL,9190800.0,81.41655056217
220,AAPL,9090500.0,82.127685406102
221,AAPL,15812900.0,83.646752032795
222,AAPL,21906600.0,85.845978482994
223,AAPL,29025700.0,84.673057709555
224,AAPL,20190100.0,86.326091299587
225,AAPL,15004600.0,85.520740768528
226,AAPL,15619300.0,85.597145818911
227,AAPL,15250300.0,87.205007504157
228,AAPL,9550600.0,87.091432429264
229,AAPL,7243100.0,86.919262940733
230,AAPL,10810700.0,85.680520248889
231,AAPL,12082900.0,85.857594115654
232,AAPL,13139000.0,87.113373068732
233,AAPL,12013400.0,86.501616415331
234,AAPL,13971300.0,87.281154429369
235,AAPL,11773800.0,87.819345409259
236,AAPL,17428500.0,85.53493765289
237,AAPL,17999400.0,85.257453094913
238,AAPL,25436900.0,86.444828877884
239,AAPL,21370000.0,88.147164375427
240,AAPL,21445500.0,89.218383831804
241,AAPL,14215400.0,90.315544867787
242,AAPL,13339400.0,90.590319111477
243,AAPL,11674100.0,90.614841002647
244,AAPL,12020300.0,90.176028213288
245,AAPL,20413900.0,90.35607051951
246,AAPL,22848800.0,89.155143165102
247,AAPL,18528200.0,86.928813572031
248,AAPL,20589400.0,85.849850360548
249,AAPL,21217500.0,87.932920484152
250,AAPL,19111100.0,86.098295836876
251,AAPL,19414100.0,85.102577992786
252,AAPL,22428300.0,85.350378156189
253,AAPL,15152900.0,86.65907276916
254,AAPL,13240200.0,86.058931748419
255,AAPL,21214500.0,84.224952414068
256,AAPL,22785500.0,82.363869936845
257,AAPL,29949900.0,82.0644447394
258,AAPL,18227000.0,82.717501420035
259,AAPL,19502900.0,81.064209704832
260,AAPL,16429100.0,81.272516717192
261,AAPL,15446500.0,81.923766521635
262,AAPL,19634700.0,83.863899832235
263,AAPL,13894200.0,83.195497610232
264,AAPL,17022300.0,81.650153841211
265,AAPL,26574500.0,78.707526900803
266,AAPL,19526100.0,81.829550834508
267,AAPL,25255200.0,79.161233512484
268,AAPL,19947400.0,79.609674370692
269,AAPL,23440200.0,78.668550000101
270,AAPL,36372600.0,77.953801403787
271,AAPL,18214400.0,76.83353816507
272,AAPL,12903500.0,76.99098161264
273,AAPL,21406200.0,74.443299088914
274,AAPL,18897700.0,75.452710473284
275,AAPL,13389900.0,75.22406319751
276,AAPL,28344600.0,72.35918355837
277,AAPL,37719500.0,69.733008003223
278,AAPL,33211200.0,70.940287044618
279,AAPL,18421500.0,70.391759617647
280,AAPL,19033900.0,70.400577552643
281,AAPL,17041800.0,69.620190305477
282,AAPL,28211100.0,68.160044010514
283,AAPL,45246200.0,68.426916219665
284,AAPL,29404200.0,73.36132890314
285,AAPL,22955500.0,72.736733819275
286,AAPL,13321500.0,72.838736579099
287,AAPL,9743800.0,74.109556622672
288,AAPL,22520700.0,76.447606151818
289,AAPL,19047500.0,75.831647457229
290,AAPL,18602300.0,75.593044510272
291,AAPL,18382100.0,76.425561314327
292,AAPL,13975700.0,75.896485214554
293,AAPL,13010000.0,76.014489932886
294,AAPL,19895300.0,74.673048604034
295,AAPL,37308500.0,69.868168792143
296,AAPL,42043300.0,70.964212177071
297,AAPL,28108600.0,69.149468187296
298,AAPL,22517300.0,68.704797880009
299,AAPL,21155200.0,70.204767525521
300,AAPL,17398000.0,69.895102396536
301,AAPL,22330700.0,68.687823355141
302,AAPL,36056400.0,66.107799315658
303,AAPL,27057400.0,67.279547266038
304,AAPL,22345900.0,69.233757271819
305,AAPL,16048900.0,68.249520115623
306,AAPL,17203200.0,67.655632193627
307,AAPL,21295300.0,67.344385023364
308,AAPL,6276900.0,67.453053104641
309,AAPL,10801300.0,66.52347417787
310,AAPL,16254300.0,66.790670575807
311,AAPL,12652800.0,66.081241770258
312,AAPL,23553300.0,69.009794690466
313,AAPL,20018500.0,71.195747808479
314,AAPL,12605900.0,70.296564822342
315,AAPL,21226200.0,68.338996220732
316,AAPL,17291300.0,67.937002125316
317,AAPL,16382400.0,68.119844600973
318,AAPL,14557300.0,67.055208625693
319,AAPL,21469500.0,67.886428674602
320,AAPL,12518100.0,67.470170272574
321,AAPL,26221700.0,65.064689475811
322,AAPL,31313300.0,63.011926078896
323,AAPL,24671600.0,65.627481209393
324,AAPL,16202800.0,65.185287704435
325,AAPL,16890100.0,64.837757325172
326,AAPL,16483800.0,65.456309530055
327,AAPL,30768200.0,66.65386290785
328,AAPL,52173300.0,58.41881934998
329,AAPL,43143800.0,57.041665384394
330,AAPL,28054200.0,58.331936755165
331,AAPL,20398500.0,59.426398098814
332,AAPL,14898400.0,59.239665357717
333,AAPL,11404800.0,59.065900168086
334,AAPL,19267300.0,58.823406955689
335,AAPL,17039900.0,57.357554938082
336,AAPL,20476700.0,59.371156329572
337,AAPL,21203800.0,59.307096625335
338,AAPL,25163600.0,61.060309583408
339,AAPL,22612800.0,61.941877420715
340,AAPL,18481800.0,62.587404165488
341,AAPL,21751900.0,61.018578561524
342,AAPL,16971700.0,60.902514156908
