None,ticker,volume,adj_close
0,A,2973100.0,24.888140228389
1,A,3327500.0,24.690290429424
2,A,4894600.0,25.242905385153
3,A,3370100.0,25.515801659587
4,A,3168500.0,26.184397531951
5,A,3190000.0,26.675610825932
6,A,2813000.0,26.552807502437
7,A,2842200.0,26.962151914088
8,A,3618300.0,26.648321198488
9,A,4158000.0,27.282805036548
10,A,3170800.0,28.156073114737
11,A,3091800.0,28.551772712666
12,A,3906500.0,27.971868129494
13,A,3393100.0,27.971868129494
14,A,5459700.0,29.06345322723
15,A,4658600.0,30.052702222054
16,A,5785700.0,29.104387668395
17,A,2428000.0,29.118032482117
18,A,2922700.0,29.445508011438
19,A,3360500.0,28.974761938039
20,A,4150000.0,30.148215918106
21,A,2226600.0,29.827562795646
22,A,3487200.0,30.891858265939
23,A,2984700.0,30.468869040566
24,A,2547400.0,30.427934599401
25,A,2169600.0,30.680363653252
26,A,2241000.0,30.762232535582
27,A,2645800.0,30.114103883801
28,A,3427500.0,29.909431677976
29,A,2617600.0,29.868497236811
30,A,2496800.0,29.772983540759
31,A,7082800.0,29.902609271115
32,A,4068200.0,29.431863197716
33,A,2835400.0,29.070275634091
34,A,2473000.0,29.14532210956
35,A,2401300.0,29.616068182959
36,A,2936000.0,29.349994315386
37,A,2053900.0,29.575133741794
38,A,2117700.0,29.766161133898
39,A,2992600.0,29.759338727037
40,A,2378300.0,30.127748697523
41,A,2128600.0,29.827562795646
42,A,3570000.0,29.186256550725
43,A,3756500.0,28.845136207683
44,A,3494000.0,29.650180217263
45,A,3826200.0,30.209617579853
46,A,3060500.0,30.393822565096
47,A,2639900.0,29.759338727037
48,A,2339700.0,30.775877349304
49,A,2740700.0,30.680363653252
50,A,2126000.0,31.287557863868
51,A,2279400.0,31.123820099207
52,A,2387300.0,30.946437520825
53,A,1728700.0,30.5848499572
54,A,1572600.0,30.509803481731
55,A,3103800.0,29.820740388785
56,A,3369400.0,30.223262393575
57,A,3467100.0,30.734942908139
58,A,3804100.0,31.157932133512
59,A,3089300.0,30.42111219254
60,A,2288400.0,30.332420903349
61,A,2322400.0,30.434757006261
62,A,2261600.0,30.680915454301
63,A,2755900.0,30.65356451563
64,A,2390800.0,29.908251436843
65,A,4959500.0,30.612538107624
66,A,3707300.0,29.778334478155
67,A,4332400.0,28.923617644683
68,A,2431100.0,29.039859134036
69,A,1563000.0,29.76465900882
70,A,2392100.0,28.882591236677
71,A,2465800.0,28.711647869982
72,A,2075200.0,29.162938358055
73,A,1720600.0,28.937293114019
74,A,2718500.0,28.663783727308
75,A,1990600.0,28.786862951328
76,A,2188000.0,28.219330973903
77,A,7658400.0,27.21418397774
78,A,3655800.0,28.157791361893
79,A,2449300.0,28.711647869982
80,A,2947900.0,29.101398746046
81,A,1863900.0,28.84156482867
82,A,2586200.0,29.381745867424
83,A,2394900.0,29.429610010099
84,A,1715400.0,28.862078032673
85,A,2196200.0,28.041549872541
86,A,2616600.0,27.938983852524
87,A,4291200.0,27.535557507125
88,A,4309700.0,27.303074528421
89,A,2354600.0,27.173157569733
90,A,3861800.0,26.974863264368
91,A,3953200.0,26.59878785764
92,A,6997900.0,27.699663139152
93,A,3559600.0,27.186833039069
94,A,4935800.0,27.097942488388
95,A,5161700.0,26.482546368288
96,A,2782700.0,27.344100936428
97,A,4420700.0,27.685987669816
98,A,3446200.0,27.877444240514
99,A,2568800.0,28.048387607208
100,A,1883800.0,28.041549872541
101,A,4074800.0,28.84156482867
102,A,3074300.0,28.274032851245
103,A,4211200.0,27.802229159168
104,A,5421100.0,26.133821900232
105,A,5159100.0,25.873987982856
106,A,3721400.0,26.181686042906
107,A,3696700.0,27.193670773737
108,A,4531300.0,27.323587732424
109,A,3036200.0,27.077429284384
110,A,2040800.0,26.653489734982
111,A,1801800.0,26.988538733703
112,A,2055400.0,26.667165204318
113,A,2314900.0,26.90648591769
114,A,2887500.0,27.357776405763
115,A,2624900.0,27.453504691112
116,A,3014200.0,28.137278157889
117,A,3218600.0,27.788553689833
118,A,3102900.0,26.749218020331
119,A,3675000.0,26.687678408321
120,A,2983400.0,25.750908758836
121,A,2519200.0,25.976554002873
122,A,1541800.0,26.222712450913
123,A,2001500.0,25.791935166843
124,A,2645800.0,26.899648183022
125,A,1737500.0,26.673427900138
126,A,970700.0,27.105302985645
127,A,1605500.0,26.988765264159
128,A,3336400.0,26.02904285192
129,A,2270000.0,25.789112248861
130,A,2201600.0,25.699995167724
131,A,1930800.0,25.494340365102
132,A,2897100.0,25.035044639245
133,A,3381600.0,25.391512963791
134,A,1751400.0,25.247554601955
135,A,2065500.0,25.597167766413
136,A,2804900.0,26.29639409533
137,A,2123400.0,26.364945696204
138,A,1839600.0,25.747981288336
139,A,2199000.0,25.151582360731
140,A,3858500.0,24.41122507129
141,A,1778200.0,24.774548555923
142,A,3055400.0,25.096741080032
143,A,2885400.0,26.008477371658
144,A,3281300.0,26.173001213756
145,A,2184800.0,26.248407974718
146,A,1898400.0,26.173001213756
147,A,2224200.0,25.878229329997
148,A,1824900.0,26.810531101886
149,A,2007900.0,26.892793022935
150,A,2201300.0,27.592019351851
151,A,1934600.0,27.873080915435
152,A,2191200.0,27.969053156659
153,A,1959600.0,27.783963834299
154,A,1860800.0,27.681136432988
155,A,1994400.0,27.756543193949
156,A,2838300.0,27.749688033862
157,A,12796100.0,25.466919724752
158,A,5377700.0,25.514905845364
159,A,3973000.0,25.144727200644
160,A,5375900.0,25.453209404577
161,A,4383600.0,25.679429687462
162,A,4492200.0,25.68628484755
163,A,2877300.0,25.946780930871
164,A,3058100.0,25.665719367287
165,A,4960600.0,25.329816523004
166,A,5025400.0,25.47377488484
167,A,2417900.0,25.391512963791
168,A,2296400.0,25.47377488484
169,A,3850000.0,25.398368123878
170,A,4073700.0,25.185858161168
171,A,4784400.0,25.693140007637
172,A,3991300.0,26.337525055854
173,A,2876700.0,26.227842494456
174,A,2928400.0,25.933070610697
175,A,4698800.0,25.699995167724
176,A,5386200.0,26.310104415505
177,A,6735100.0,27.235551027306
178,A,3646500.0,27.166999426432
179,A,3593900.0,27.112158145732
180,A,2948800.0,27.338378428617
181,A,4443300.0,26.892793022935
182,A,3525000.0,26.735124340924
183,A,2045900.0,26.522614378214
184,A,3543700.0,26.26897345498
185,A,3740000.0,26.234697654543
186,A,3414700.0,26.447207617253
187,A,4866500.0,26.426642136991
188,A,4222900.0,26.708434679934
189,A,3200300.0,26.715307668786
190,A,2503700.0,26.790910546161
191,A,5566500.0,26.942116300911
192,A,2798400.0,26.708434679934
193,A,2697000.0,26.570974902888
194,A,3041500.0,26.220452471422
195,A,3011700.0,25.711851296354
196,A,3006100.0,25.863057051104
197,A,2669300.0,25.581264508161
198,A,2645000.0,25.553772552752
199,A,2346500.0,26.055500738968
200,A,3862900.0,26.158595571752
201,A,6470200.0,25.182631154729
202,A,3989300.0,24.570935146877
203,A,2436900.0,24.742759868184
204,A,3298500.0,24.405983414422
205,A,4091200.0,24.6396650354
206,A,3289000.0,24.818362745559
207,A,3730500.0,24.70152193507
208,A,3416300.0,24.735886879331
209,A,3192400.0,25.498788641934
210,A,3351600.0,25.430058753411
